# filename, bb_left, bb_top, bb_right, bb_bottom, white_bg, orientation
11248.jpg,13,67,284,154,0,left
11249.jpg,114,114,682,382,0,left_back
11251.jpg,40,153,715,444,0,left_back
11252.jpg,169,199,1405,820,0,right_front
11254.jpg,79,45,493,316,0,unspecified
11255.jpg,7,12,287,135,0,unspecified
11256.jpg,25,140,537,329,0,unspecified
11260.jpg,148,803,3159,1819,0,unspecified
11261.jpg,31,25,252,167,0,left_front
11262.jpg,112,13,690,391,0,left_front
11265.jpg,65,478,1514,989,0,left
11266.jpg,36,107,986,721,0,left_front
11270.jpg,84,89,564,435,0,right_front
11272.jpg,61,169,518,343,0,left_front
11273.jpg,90,42,340,265,1,front
11274.jpg,7,14,294,174,0,right_front
11275.jpg,44,24,322,228,0,left_front
11277.jpg,70,15,886,571,0,left_front
11278.jpg,57,30,587,455,0,back
11280.jpg,39,144,766,532,0,right_front
11283.jpg,65,60,439,268,0,right_back
11284.jpg,51,71,588,375,0,right_front
11285.jpg,157,138,731,596,0,left_front
11288.jpg,95,130,988,685,0,left_front
11289.jpg,92,64,256,158,0,left_front
11290.jpg,37,104,382,268,0,left_front
11292.jpg,69,174,444,338,0,left_front
11293.jpg,15,116,445,365,0,right_front
11294.jpg,11,23,248,172,0,left_front
11296.jpg,154,120,1051,783,0,left_back
11297.jpg,383,797,2407,1754,0,unspecified
11298.jpg,39,18,522,379,0,right_front
11299.jpg,83,82,539,374,0,unspecified
11300.jpg,136,181,1133,719,0,right_front
11301.jpg,35,57,751,472,0,left_front
11304.jpg,72,89,568,274,0,left
11306.jpg,33,150,619,409,0,left_front
11307.jpg,36,85,476,246,1,left_front
11308.jpg,16,115,445,269,0,right_back
11309.jpg,43,128,409,284,0,right_front
11310.jpg,35,75,351,212,0,left_front
11315.jpg,37,53,546,315,0,right_back
11316.jpg,18,28,422,280,1,right_back
11318.jpg,545,333,1496,977,0,unspecified
11319.jpg,210,257,2274,1379,0,unspecified
11320.jpg,81,127,1539,1344,1,front
11321.jpg,31,20,592,352,0,left_front
11322.jpg,38,29,615,445,0,right_front
11323.jpg,50,48,611,453,0,front
11324.jpg,37,65,612,367,0,left_back
11326.jpg,80,121,581,329,0,left_front
11327.jpg,83,67,504,309,0,unspecified
11331.jpg,30,87,963,629,0,left_front
11333.jpg,125,39,624,442,1,front
11334.jpg,23,34,405,243,0,right_back
11337.jpg,76,197,730,419,0,unspecified
11340.jpg,28,37,233,156,0,right_front
11341.jpg,41,164,619,383,0,unspecified
11343.jpg,49,40,565,401,0,left_front
11344.jpg,23,145,603,410,0,unspecified
11347.jpg,24,43,398,325,0,unspecified
11348.jpg,72,53,317,207,0,left_front
11349.jpg,33,148,598,368,0,unspecified
11351.jpg,30,90,764,540,0,unspecified
11352.jpg,22,142,474,326,0,right_front
11356.jpg,38,54,593,431,0,left_back
11358.jpg,32,32,438,394,0,front
11359.jpg,102,84,534,440,0,front
11360.jpg,19,35,242,174,0,right_front
11361.jpg,24,53,241,151,0,left_back
11363.jpg,18,16,288,201,0,right_front
11364.jpg,111,209,934,501,0,right_back
11365.jpg,74,97,648,393,0,right_front
11366.jpg,185,116,920,485,0,left_front
11367.jpg,32,28,730,512,0,left_front
11370.jpg,13,55,618,435,0,left_front
11371.jpg,130,277,1267,859,0,right_front
11374.jpg,16,37,219,168,0,left_front
11375.jpg,14,81,615,420,0,left_front
11376.jpg,120,105,528,310,0,left_front
11377.jpg,26,116,433,275,0,unspecified
11379.jpg,288,198,1645,874,0,right_front
11380.jpg,82,177,969,659,0,left_front
11381.jpg,43,164,997,663,0,right_back
11382.jpg,13,38,236,192,0,left_back
11383.jpg,31,99,412,232,1,unspecified
11384.jpg,57,77,595,379,0,right_front
11385.jpg,24,28,416,289,1,front
11387.jpg,34,88,968,640,0,left_front
11389.jpg,7,30,253,167,0,left_front
11390.jpg,26,104,632,392,0,left_front
11391.jpg,38,42,263,147,0,left_front
11392.jpg,104,145,1203,765,0,left_front
11393.jpg,40,81,394,227,0,right_back
11394.jpg,20,89,444,256,0,unspecified
11395.jpg,81,68,612,414,0,left_front
11397.jpg,51,197,937,563,0,left
11398.jpg,19,14,434,259,0,left_front
11400.jpg,17,42,469,344,0,right_front
11401.jpg,98,163,747,495,0,left_front
11402.jpg,32,60,626,410,0,left_front
11404.jpg,167,267,763,623,0,right_front
11405.jpg,22,63,441,259,0,unspecified
11406.jpg,40,91,1504,983,0,right_back
11407.jpg,70,61,720,537,0,left_front
11408.jpg,32,125,762,503,0,left_front
11410.jpg,154,313,963,623,0,left
11411.jpg,187,235,934,604,0,left_front
11413.jpg,13,80,288,178,0,left
11414.jpg,26,56,389,248,0,right_front
11416.jpg,147,38,897,696,0,front
11417.jpg,14,39,278,206,0,left_front
11421.jpg,20,17,251,179,0,right_front
11422.jpg,78,111,589,392,0,right_front
11424.jpg,15,44,245,184,0,left_front
11425.jpg,17,93,233,231,0,right_front
11428.jpg,29,55,233,142,0,right
11429.jpg,70,85,955,681,1,front
11430.jpg,17,11,240,160,0,right_front
11433.jpg,35,346,1237,736,0,left
11434.jpg,125,645,1845,1421,0,right
11436.jpg,279,258,1390,886,0,left_front
11437.jpg,53,130,471,304,0,left_front
11438.jpg,24,110,618,369,0,right_front
11439.jpg,102,117,524,328,0,left_front
11440.jpg,140,61,482,283,0,left_front
11441.jpg,71,111,558,356,0,left_front
11442.jpg,39,112,753,462,0,left_back
11443.jpg,7,48,294,179,0,right_front
11444.jpg,82,53,438,306,0,front
11447.jpg,39,24,577,316,0,right
11448.jpg,8,28,263,142,0,right_front
11449.jpg,101,149,436,285,0,unspecified
11450.jpg,90,408,1510,866,0,right_front
11451.jpg,127,59,449,284,0,left_front
11453.jpg,37,53,982,725,0,left_front
11454.jpg,123,373,1196,827,0,left_front
11457.jpg,71,90,433,290,0,unspecified
11458.jpg,45,62,247,190,0,left_front
11459.jpg,19,109,585,409,0,right_front
11460.jpg,25,19,324,183,0,back
11461.jpg,12,5,282,161,0,left_front
11462.jpg,48,72,590,378,0,left_front
11464.jpg,17,533,637,905,0,left_front
11466.jpg,36,93,521,319,0,right_front
11467.jpg,16,62,384,257,0,right_back
11468.jpg,44,89,278,201,1,left_front
11474.jpg,52,242,632,520,0,right_front
11475.jpg,14,79,410,289,0,left_front
11476.jpg,4,15,87,54,0,right_front
11477.jpg,20,96,564,341,0,left_front
11478.jpg,94,325,1531,1099,0,left_front
11479.jpg,47,21,620,382,0,right_front
11481.jpg,106,61,394,306,0,back
11482.jpg,63,138,539,321,0,unspecified
11484.jpg,31,37,238,164,0,left_front
11485.jpg,8,6,241,142,0,right_front
11488.jpg,40,88,468,290,0,unspecified
11489.jpg,11,45,487,246,0,left_front
11490.jpg,12,60,294,185,0,right_front
11491.jpg,31,114,460,325,0,left_back
11493.jpg,73,447,1155,858,0,right_front
11494.jpg,27,85,613,403,0,right_front
11495.jpg,8,33,195,119,0,right_front
11496.jpg,71,124,968,569,0,right_front
11497.jpg,47,87,973,589,0,right_front
11498.jpg,32,97,462,303,0,left_front
11499.jpg,39,198,992,597,0,right_back
11501.jpg,128,191,894,744,0,left_front
11502.jpg,88,97,600,388,0,left_front
11504.jpg,33,73,760,585,0,left_back
11505.jpg,21,30,423,255,0,unspecified
11507.jpg,20,68,618,300,0,right
11508.jpg,30,152,602,421,0,left_front
11511.jpg,16,91,676,400,0,left_front
11512.jpg,140,368,1973,1006,1,right_front
11513.jpg,67,482,638,901,0,unspecified
11514.jpg,87,81,627,460,0,right_front
11517.jpg,26,48,380,244,0,right_front
11518.jpg,39,42,584,421,0,left_back
11519.jpg,17,24,620,330,0,right_back
11520.jpg,21,80,437,308,0,left_front
11521.jpg,166,83,807,520,0,back
11522.jpg,30,65,545,506,0,back
11523.jpg,55,107,996,721,0,right_back
11525.jpg,16,52,388,191,0,right_front
11526.jpg,59,139,1003,644,0,left_front
11527.jpg,51,89,741,474,0,left_back
11528.jpg,127,88,1846,1237,0,right_front
11529.jpg,37,114,612,335,0,left
11531.jpg,37,124,1003,631,0,left_front
11533.jpg,42,112,783,424,0,left_front
11535.jpg,57,27,535,363,0,left_front
11536.jpg,83,146,605,438,0,left_front
11538.jpg,213,7,549,203,0,right_front
11539.jpg,33,82,327,200,0,unspecified
11541.jpg,16,80,254,152,0,right
11542.jpg,42,118,633,333,0,unspecified
11544.jpg,40,116,552,360,0,right_front
11546.jpg,134,136,991,573,0,right_front
11547.jpg,209,90,684,460,0,front
11548.jpg,99,49,508,336,0,back
11550.jpg,18,38,200,128,0,unspecified
11551.jpg,67,29,253,181,0,front
11552.jpg,9,36,293,180,0,left_front
11553.jpg,147,215,1468,786,0,left_front
11554.jpg,101,131,674,385,0,right_front
11557.jpg,91,143,582,410,0,unspecified
11558.jpg,62,23,447,306,0,front
11559.jpg,266,235,773,708,0,unspecified
11560.jpg,32,187,948,686,0,left_front
11561.jpg,88,75,587,394,0,left_front
11564.jpg,43,15,248,154,0,front
11566.jpg,42,51,208,146,0,left_front
11567.jpg,26,90,542,298,0,unspecified
11570.jpg,74,81,476,431,0,unspecified
11571.jpg,203,112,955,644,0,unspecified
11573.jpg,220,41,653,284,0,unspecified
11574.jpg,6,19,231,144,0,right_front
11576.jpg,46,28,217,141,0,right_front
11577.jpg,17,71,384,250,0,left_front
11578.jpg,45,68,426,253,0,right_front
11581.jpg,26,102,618,382,0,left_front
11582.jpg,55,59,431,220,0,right_front
11583.jpg,135,146,827,491,0,right_front
11584.jpg,29,248,760,522,0,right_front
11585.jpg,13,111,480,268,0,right
11586.jpg,68,30,336,253,0,back
11587.jpg,103,167,695,467,0,right_front
11588.jpg,118,131,575,336,0,left_front
11589.jpg,200,96,899,654,0,unspecified
11590.jpg,181,147,741,425,0,unspecified
11591.jpg,51,156,601,363,0,left
11592.jpg,59,129,594,453,0,left_front
11593.jpg,10,37,312,202,0,left_front
11595.jpg,22,84,252,168,0,left
11596.jpg,36,51,817,531,0,right_back
11597.jpg,23,23,620,450,0,right_front
11598.jpg,39,50,566,413,0,left_front
11599.jpg,57,155,589,426,0,left_front
11602.jpg,69,60,600,359,0,left_front
11604.jpg,19,39,275,161,0,right_front
11605.jpg,56,152,698,427,0,left_front
11606.jpg,16,52,380,280,0,right_front
11608.jpg,35,180,855,793,0,right_back
11609.jpg,38,163,593,342,0,left
11610.jpg,23,75,283,173,0,left
11611.jpg,20,100,482,310,0,left_front
11612.jpg,123,86,576,408,0,left_front
11613.jpg,24,45,426,256,0,left_front
11617.jpg,22,138,515,284,0,right
11618.jpg,33,50,425,303,0,left_front
11619.jpg,122,30,491,401,0,front
11620.jpg,80,265,1180,782,0,right_front
11622.jpg,45,83,590,452,0,left_front
11624.jpg,59,164,716,419,0,unspecified
11626.jpg,69,258,768,583,0,left_back
11627.jpg,142,351,1438,975,0,unspecified
11629.jpg,34,5,288,195,0,right_front
11630.jpg,57,70,578,328,0,left_front
11632.jpg,52,340,453,700,0,back
11633.jpg,197,55,520,217,0,right_front
11634.jpg,55,308,949,675,0,right
11637.jpg,247,178,1258,871,0,left_front
11638.jpg,17,158,588,401,1,left_back
11639.jpg,44,161,615,471,0,not_a_car
11640.jpg,108,292,1243,850,0,right_front
11641.jpg,252,201,1275,835,0,left_front
11642.jpg,68,82,988,625,0,right_front
11644.jpg,55,91,497,315,0,right_front
11645.jpg,21,85,379,255,0,right_front
11647.jpg,94,104,606,404,0,back
11648.jpg,58,146,943,553,0,left_back
11653.jpg,80,40,350,283,1,back
11654.jpg,23,61,622,250,0,right
11656.jpg,29,35,478,287,0,right_front
11657.jpg,48,92,599,392,0,left_front
11659.jpg,115,133,715,569,0,right_front
11660.jpg,15,76,309,168,0,left
11661.jpg,62,91,419,213,0,right
11662.jpg,201,158,800,589,0,front
11664.jpg,73,221,581,409,0,right
11666.jpg,91,63,726,552,0,left_back
11668.jpg,32,69,619,396,0,right_front
11669.jpg,48,31,539,470,0,front
11672.jpg,31,65,475,327,0,right_front
11673.jpg,6,35,294,185,0,left_front
11674.jpg,32,78,205,173,0,right_front
11675.jpg,21,11,229,99,1,left_front
11676.jpg,83,45,265,174,0,left_back
11678.jpg,80,90,549,403,0,left_front
11679.jpg,37,226,959,554,0,left
11680.jpg,69,59,601,346,0,right_front
11681.jpg,49,216,992,600,0,right
11682.jpg,118,78,599,419,0,left_front
11684.jpg,45,132,533,401,0,right_back
11686.jpg,64,121,1520,1106,0,right_back
11687.jpg,87,28,508,412,0,front
11688.jpg,9,40,268,142,0,left
11689.jpg,169,186,778,556,0,left_front
11690.jpg,18,38,286,201,0,right_front
11691.jpg,51,24,257,194,0,front
11692.jpg,30,110,578,431,0,unspecified
11693.jpg,9,19,196,114,0,unspecified
11695.jpg,32,65,287,161,0,right_front
11696.jpg,72,101,992,648,0,left_front
11697.jpg,44,177,580,441,0,left_front
11698.jpg,19,54,490,350,0,left_back
11699.jpg,22,28,609,312,0,left_front
11701.jpg,103,164,555,426,0,left_front
11702.jpg,30,103,614,378,0,right_front
11703.jpg,224,89,1114,688,0,front
11704.jpg,70,237,709,567,0,right_front
11705.jpg,22,17,292,154,0,left_front
11706.jpg,24,83,426,218,0,left
11708.jpg,26,20,251,163,0,right_front
11709.jpg,80,67,502,365,0,front
11710.jpg,14,12,251,158,0,right_front
11711.jpg,146,73,486,236,0,left_front
11712.jpg,57,47,619,458,0,right_front
11714.jpg,85,43,601,410,0,right_front
11716.jpg,64,78,1174,597,0,left_back
11717.jpg,47,55,394,251,0,left_back
11718.jpg,63,89,616,448,0,left_front
11720.jpg,45,31,232,161,0,left_front
11721.jpg,50,213,599,415,0,right
11722.jpg,16,41,231,154,0,right_front
11726.jpg,13,62,533,382,0,left_front
11727.jpg,42,51,617,438,0,left_front
11728.jpg,39,23,517,263,0,right_back
11729.jpg,69,138,613,415,0,unspecified
11731.jpg,150,102,877,444,0,right_back
11732.jpg,33,54,228,169,0,left_front
11733.jpg,71,167,567,402,0,unspecified
11734.jpg,91,32,523,317,1,left_front
11735.jpg,36,35,467,313,0,left_back
11736.jpg,32,131,579,439,0,left_front
11738.jpg,137,38,581,381,0,front
11740.jpg,72,53,289,215,0,left_back
11743.jpg,161,340,1401,945,0,left_front
11744.jpg,13,24,276,180,0,right_front
11745.jpg,91,68,934,602,0,right_front
11746.jpg,36,93,481,344,0,right_front
11748.jpg,114,122,524,375,0,unspecified
11749.jpg,21,50,483,316,0,unspecified
11750.jpg,39,113,604,313,0,right
11751.jpg,121,87,567,465,0,front
11752.jpg,41,206,984,706,0,right_front
11753.jpg,24,143,1001,587,0,right_back
11754.jpg,143,127,461,316,0,right_front
11758.jpg,9,25,136,92,0,left_front
11759.jpg,25,51,282,164,0,right_back
11760.jpg,278,165,872,532,0,unspecified
11761.jpg,54,87,426,311,0,right_front
11763.jpg,32,26,183,147,0,front
11764.jpg,80,57,376,195,0,left_front
11765.jpg,172,195,959,564,0,right_front
11767.jpg,69,92,582,340,0,left_front
11769.jpg,76,131,386,312,0,left_front
11772.jpg,18,57,236,168,0,left_front
11774.jpg,99,118,930,589,0,right_front
11777.jpg,13,17,264,164,0,right_front
11778.jpg,154,223,1378,1030,0,left_front
11779.jpg,76,264,730,526,0,right_front
11780.jpg,21,15,267,172,0,left_front
11781.jpg,44,170,605,342,0,right
11782.jpg,21,4,263,150,0,unspecified
11783.jpg,14,52,443,276,1,right_back
11784.jpg,16,47,557,317,0,unspecified
11785.jpg,17,17,298,210,0,left_front
11787.jpg,26,27,268,201,1,back
11788.jpg,74,23,874,660,0,back
11789.jpg,105,270,1292,996,0,right_back
11790.jpg,53,386,2174,1243,0,left_back
11791.jpg,137,567,3038,1771,0,unspecified
11792.jpg,25,26,436,281,0,right_front
11794.jpg,50,63,388,277,0,front
11797.jpg,26,98,428,309,0,right_front
11798.jpg,80,126,531,339,0,left_back
11799.jpg,12,42,248,160,0,right_back
11800.jpg,78,31,431,226,0,right_front
11801.jpg,30,41,488,330,0,right_front
11803.jpg,26,60,356,206,0,right_front
11804.jpg,16,113,409,263,0,left
11805.jpg,30,118,615,316,0,left
11806.jpg,50,371,1397,800,1,unspecified
11807.jpg,196,104,756,449,0,left_back
11808.jpg,36,40,261,174,0,left_front
11809.jpg,19,20,286,212,0,left_front
11810.jpg,45,113,431,321,0,left_front
11811.jpg,36,81,564,339,0,right_front
11813.jpg,29,75,271,168,0,left_back
11814.jpg,58,226,757,517,0,unspecified
11815.jpg,20,114,602,355,0,right
11816.jpg,36,188,672,422,0,left_back
11820.jpg,105,146,1573,1098,0,left_front
11821.jpg,59,121,553,393,0,left_front
11822.jpg,66,43,478,371,0,left_front
11825.jpg,84,150,1029,616,0,left_front
11826.jpg,56,120,456,252,0,left
11829.jpg,161,105,629,402,0,left_back
11830.jpg,13,72,265,163,0,unspecified
11831.jpg,451,625,2092,1763,0,unspecified
11832.jpg,26,68,286,193,0,left_front
11833.jpg,12,24,342,278,0,right_front
11834.jpg,68,79,514,322,0,right_front
11835.jpg,47,118,509,326,0,left_front
11837.jpg,12,13,254,127,0,left_front
11838.jpg,38,19,606,430,0,right_front
11842.jpg,38,93,580,375,0,left_front
11843.jpg,11,38,248,153,1,left_front
11844.jpg,6,61,253,138,0,right
11846.jpg,39,68,598,374,0,unspecified
11848.jpg,41,102,482,264,0,left_back
11851.jpg,258,211,1409,868,1,front
11854.jpg,35,168,613,392,0,unspecified
11855.jpg,143,85,946,621,0,right_front
11856.jpg,24,183,938,544,0,right
11857.jpg,474,234,1574,1021,0,front
11859.jpg,96,82,709,468,0,right_front
11860.jpg,21,88,762,508,0,left_front
11861.jpg,33,25,1237,721,0,right_back
11862.jpg,212,191,1076,603,0,left_front
11863.jpg,24,113,387,252,0,left
11864.jpg,101,41,626,304,0,left_front
11865.jpg,82,146,611,353,1,left_back
11867.jpg,61,77,543,419,0,left_front
11870.jpg,21,171,781,553,0,left_back
11871.jpg,93,51,491,388,0,front
11872.jpg,68,90,579,410,0,left_front
11873.jpg,41,82,337,197,0,left_back
11874.jpg,126,129,576,377,0,left_back
11875.jpg,164,119,887,601,0,right_front
11877.jpg,19,41,449,228,0,right_front
11878.jpg,72,32,547,419,0,left_front
11879.jpg,13,30,251,156,0,left_front
11880.jpg,15,40,281,169,0,left_front
11882.jpg,112,150,839,441,0,left
11883.jpg,120,608,1925,1249,0,unspecified
11884.jpg,86,190,951,560,0,right
11885.jpg,59,176,549,416,0,left_front
11886.jpg,63,57,577,343,0,right_front
11887.jpg,23,17,604,391,0,right_back
11888.jpg,98,254,951,643,0,right_front
11893.jpg,142,286,1798,1077,0,left_front
11894.jpg,60,60,264,188,1,right_front
11895.jpg,157,82,493,257,0,right_front
11896.jpg,61,151,481,356,0,left_front
11897.jpg,48,75,285,165,0,left
11898.jpg,282,338,1298,748,0,left
11899.jpg,18,145,485,346,0,left_front
11901.jpg,18,30,378,247,0,right_front
11902.jpg,71,101,713,392,1,right_front
11903.jpg,21,77,283,201,0,left_front
11905.jpg,40,101,549,360,0,left_front
11907.jpg,39,69,590,392,0,left_front
11908.jpg,80,178,953,498,0,right_front
11911.jpg,14,20,286,140,0,unspecified
11912.jpg,47,100,605,371,0,right_front
11913.jpg,99,133,593,368,0,left_back
11914.jpg,15,111,489,258,0,left
11915.jpg,53,67,523,300,0,right_front
11916.jpg,45,22,745,514,0,right_front
11917.jpg,25,138,464,285,0,left
11918.jpg,97,111,928,486,0,right_front
11919.jpg,152,97,780,553,0,right_front
11920.jpg,32,90,609,455,0,left_front
11921.jpg,35,11,576,267,1,left_back
11923.jpg,53,158,1010,463,1,right
11924.jpg,61,99,920,607,0,right_front
11925.jpg,199,120,653,378,0,right_front
11926.jpg,20,89,290,212,0,left_front
11927.jpg,47,120,410,283,0,right_front
11928.jpg,147,517,1942,1269,0,right_back
11929.jpg,36,33,216,169,0,front
11930.jpg,28,117,411,254,0,right_front
11931.jpg,60,44,313,206,0,right_front
11932.jpg,15,42,615,368,0,left_back
11933.jpg,27,13,779,336,0,right_front
11935.jpg,23,39,366,251,0,left_front
11936.jpg,43,102,935,588,0,right_back
11937.jpg,41,52,346,236,0,left_front
11940.jpg,90,65,721,503,0,right_front
11942.jpg,18,38,281,203,0,right_front
11944.jpg,26,37,284,206,0,right_back
11945.jpg,15,27,254,166,0,right_front
11947.jpg,46,92,413,286,0,left_front
11949.jpg,27,146,587,398,0,left_back
11950.jpg,128,111,547,320,0,left_front
11951.jpg,93,59,553,421,0,left_front
11953.jpg,33,17,481,316,0,right_front
11954.jpg,19,36,453,327,0,right_front
11955.jpg,34,112,402,332,0,left_front
11956.jpg,25,33,239,115,1,left_front
11957.jpg,26,15,607,309,0,right_front
11958.jpg,466,207,1382,744,0,right_front
11960.jpg,216,37,817,558,0,front
11961.jpg,133,86,642,478,0,unspecified
11962.jpg,307,160,1447,1081,0,back
11963.jpg,19,42,296,185,0,left_front
11965.jpg,147,51,896,686,0,front
11967.jpg,18,75,437,331,0,left_front
11968.jpg,14,12,383,193,0,left_front
11971.jpg,14,31,250,175,0,left_front
11972.jpg,231,143,933,572,1,right_back
11973.jpg,127,87,508,399,0,unspecified
11976.jpg,188,509,1493,1201,0,right_back
11978.jpg,15,152,587,447,0,unspecified
11979.jpg,48,236,498,449,0,left
11980.jpg,54,81,596,445,0,right_back
11981.jpg,254,516,1702,1226,0,left_front
11982.jpg,8,51,222,125,0,left
11983.jpg,95,23,686,437,0,back
11984.jpg,50,127,587,396,0,unspecified
11985.jpg,56,197,1226,707,0,right_front
11988.jpg,358,113,1033,528,0,left_front
11991.jpg,100,108,550,358,0,front
11992.jpg,23,59,386,247,0,left_back
11994.jpg,43,105,421,282,0,right_front
11995.jpg,39,212,982,683,0,right_front
11997.jpg,92,82,364,219,0,unspecified
11998.jpg,11,66,246,160,0,left_front
12000.jpg,54,79,536,401,0,right_front
12001.jpg,42,149,603,414,0,left_front
12002.jpg,63,69,486,309,0,left_front
12003.jpg,41,167,1227,802,0,left_front
12004.jpg,37,126,596,357,0,right_front
12005.jpg,23,62,486,289,0,left_front
12006.jpg,172,393,1713,1063,0,left_back
12008.jpg,25,35,266,180,0,right_front
12009.jpg,228,623,1813,1322,0,right_front
12010.jpg,63,72,757,462,0,front
12011.jpg,10,63,243,158,0,unspecified
12012.jpg,30,62,612,419,0,left_front
12013.jpg,260,217,1083,659,0,right_front
12014.jpg,115,121,600,452,0,back
12015.jpg,35,56,562,303,0,left_back
12017.jpg,31,12,259,183,0,back
12019.jpg,34,134,567,384,0,right_front
12020.jpg,47,81,1149,684,0,right_back
12021.jpg,24,51,612,435,0,right_back
12022.jpg,25,89,455,257,0,right_front
12023.jpg,67,80,593,266,0,left
12025.jpg,8,19,289,180,0,right_front
12026.jpg,12,43,133,98,0,right_front
12028.jpg,41,17,595,263,0,left_front
12029.jpg,188,125,612,558,0,back
12031.jpg,91,455,1801,1128,0,right_back
12033.jpg,49,118,481,355,0,left_front
12034.jpg,30,140,1001,603,0,left_front
12035.jpg,18,32,537,233,0,unspecified
12037.jpg,42,9,573,366,0,right_front
12039.jpg,22,47,477,267,0,left_front
12041.jpg,15,60,388,264,0,right_back
12042.jpg,97,259,868,646,0,right_front
12043.jpg,33,59,609,345,0,unspecified
12044.jpg,81,241,994,717,0,left_front
12045.jpg,18,68,395,228,0,right
12046.jpg,185,58,830,604,0,front
12048.jpg,24,74,972,661,0,right_front
12049.jpg,31,64,264,165,0,unspecified
12051.jpg,91,132,930,655,0,right_front
12052.jpg,68,93,440,317,0,left_front
12053.jpg,33,45,209,152,0,right_front
12054.jpg,17,117,661,405,0,right
12056.jpg,103,356,882,721,0,right
12058.jpg,10,66,478,232,0,left_front
12059.jpg,64,110,575,359,0,right_front
12060.jpg,40,16,607,380,0,left_back
12061.jpg,105,144,654,402,0,right_front
12062.jpg,35,85,479,329,0,unspecified
12064.jpg,85,33,485,297,0,front
12065.jpg,52,41,377,307,0,front
12068.jpg,23,33,626,393,0,left_front
12069.jpg,35,105,595,411,0,left_front
12070.jpg,46,310,1209,732,0,right
12074.jpg,11,62,198,125,0,unspecified
12075.jpg,21,12,293,215,0,right_front
12076.jpg,94,23,260,205,0,unspecified
12077.jpg,27,88,406,256,0,right_front
12078.jpg,8,25,292,177,0,left_front
12080.jpg,120,66,673,472,0,front
12081.jpg,68,354,992,669,1,left
12083.jpg,72,93,940,606,0,right_front
12084.jpg,26,96,618,426,0,right_front
12085.jpg,152,325,1499,880,0,left
12086.jpg,20,79,734,431,0,right_back
12087.jpg,28,105,778,535,0,left_back
12089.jpg,73,98,505,298,0,unspecified
12091.jpg,50,363,1129,740,0,unspecified
12092.jpg,22,60,377,260,0,left_front
12094.jpg,24,45,452,325,1,right_front
12096.jpg,200,147,615,465,0,left_front
12099.jpg,16,75,467,271,0,left
12100.jpg,19,86,389,227,0,right
12101.jpg,18,77,565,439,0,left_front
12102.jpg,12,48,252,169,0,left_front
12104.jpg,77,66,596,429,0,right_front
12105.jpg,60,91,559,389,0,left_front
12107.jpg,39,66,376,298,0,left_front
12108.jpg,17,114,594,415,0,left_front
12109.jpg,26,74,618,411,0,left_front
12110.jpg,22,55,285,199,0,left_front
12111.jpg,43,44,593,378,0,left_front
12112.jpg,81,157,862,599,0,right_front
12113.jpg,35,95,609,331,0,right_front
12115.jpg,51,24,259,147,1,left_front
12116.jpg,62,249,796,663,0,right_front
12117.jpg,41,52,757,490,0,left_front
12118.jpg,32,36,261,154,0,right_front
12119.jpg,456,773,2795,1988,0,unspecified
12121.jpg,17,30,463,316,0,right_front
12122.jpg,45,53,602,399,0,right_back
12123.jpg,9,29,416,255,1,left_front
12124.jpg,90,115,416,387,1,front
12126.jpg,103,361,1075,719,0,not_a_car
12127.jpg,106,241,1155,732,0,right_back
12128.jpg,48,65,621,443,0,right_front
12129.jpg,40,66,399,279,0,left_front
12131.jpg,136,247,1876,1045,0,unspecified
12132.jpg,18,95,290,205,0,right
12133.jpg,137,103,909,667,0,front
12134.jpg,113,169,1431,993,0,right_front
12135.jpg,75,272,1150,846,0,right_front
12137.jpg,98,89,509,347,0,right_front
12139.jpg,21,31,416,228,0,left_front
12141.jpg,51,8,256,187,0,front
12142.jpg,53,222,973,719,0,front
12143.jpg,114,149,938,633,0,left_front
12144.jpg,160,79,699,457,0,left_front
12148.jpg,26,83,450,332,0,left_front
12149.jpg,16,37,289,165,0,unspecified
12150.jpg,21,40,445,295,0,right_front
12151.jpg,71,33,618,411,0,back
12154.jpg,13,18,250,175,0,left_front
12156.jpg,46,19,593,410,0,right_front
12157.jpg,66,68,1552,981,0,right_back
12159.jpg,19,77,413,242,0,right_front
12161.jpg,132,87,547,304,0,right_front
12164.jpg,62,24,343,228,0,back
12167.jpg,110,101,519,323,0,right_front
12169.jpg,71,65,579,396,0,left_back
12170.jpg,22,123,591,373,0,unspecified
12171.jpg,118,75,286,202,0,unspecified
12172.jpg,37,41,345,173,1,left_front
12173.jpg,72,148,555,316,0,left_front
12174.jpg,20,54,244,154,0,right_front
12175.jpg,43,107,683,392,1,left
12176.jpg,55,130,989,713,0,left_front
12177.jpg,164,394,1954,1053,1,unspecified
12178.jpg,199,482,3385,2465,0,unspecified
12179.jpg,30,48,222,144,0,left_front
12181.jpg,61,24,206,144,0,back
12183.jpg,18,40,210,171,0,right_front
12185.jpg,178,163,729,452,0,right_front
12187.jpg,114,34,577,337,0,left_back
12188.jpg,31,158,602,373,0,right_front
12189.jpg,16,25,271,187,0,left_front
12190.jpg,19,82,560,337,0,left_front
12192.jpg,47,145,608,366,0,left
12193.jpg,28,58,226,150,0,left_front
12195.jpg,14,110,619,432,0,left_front
12196.jpg,85,106,356,292,1,back
12199.jpg,15,49,552,422,1,left_front
12200.jpg,21,63,577,324,0,left_front
12201.jpg,24,57,372,275,0,left_back
12202.jpg,127,166,947,559,0,left_front
